fecha,clae3,w_median
2022-10-01,492,193117
2022-10-01,493,571541
2022-10-01,501,461564
2022-10-01,502,320585
2022-10-01,511,490884
2022-10-01,512,204777
2022-10-01,521,112566
2022-10-01,522,186344
2022-10-01,523,174881
2022-10-01,524,198812
2022-10-01,530,185680
2022-10-01,551,123932
2022-10-01,552,79574
2022-10-01,561,62588
2022-10-01,562,125171
2022-10-01,581,155883
2022-10-01,591,130247
2022-10-01,592,160691
2022-10-01,601,133541
2022-10-01,602,250798
2022-10-01,611,289489
2022-10-01,612,246452
2022-10-01,613,205036
2022-10-01,614,144417
2022-10-01,619,176944
2022-10-01,620,254932
2022-10-01,631,240637
2022-10-01,639,287005
2022-10-01,641,571752
2022-10-01,642,237818
2022-10-01,643,155760
2022-10-01,649,182889
2022-10-01,651,218890
2022-10-01,652,391680
2022-10-01,653,254540
2022-10-01,661,258683
2022-10-01,662,148589
2022-10-01,663,180000
2022-10-01,681,120000
2022-10-01,682,140518
2022-10-01,691,104232
2022-10-01,692,142043
2022-10-01,702,167399
2022-10-01,711,130573
2022-10-01,712,192048
2022-10-01,721,267524
2022-10-01,722,150000
2022-10-01,731,162700
2022-10-01,732,173048
2022-10-01,741,138224
2022-10-01,742,76062
2022-10-01,749,174653
2022-10-01,750,84579
2022-10-01,771,154902
2022-10-01,772,122918
2022-10-01,773,146308
2022-10-01,774,135153
2022-10-01,780,122807
2022-10-01,791,147984
2022-10-01,801,124019
2022-10-01,811,80598
2022-10-01,812,76072
2022-10-01,813,113359
2022-10-01,821,100540
2022-10-01,822,97081
2022-10-01,823,119394
2022-10-01,829,144777
2022-10-01,851,101741
2022-10-01,852,84439
2022-10-01,853,52000
2022-10-01,854,98018
2022-10-01,855,99285
2022-10-01,861,174947
2022-10-01,862,113685
2022-10-01,863,160181
2022-10-01,864,170543
2022-10-01,869,160825
2022-10-01,870,126648
2022-10-01,880,122261
2022-10-01,900,64013
2022-10-01,910,122004
2022-10-01,920,148679
2022-10-01,931,118702
2022-10-01,939,54767
2022-10-01,941,169199
2022-10-01,942,173138
2022-10-01,949,150567
2022-10-01,951,150324
2022-10-01,952,91658
2022-10-01,960,87031
2022-10-01,999,172146
2022-11-01,11,111275
2022-11-01,12,85873
2022-11-01,13,140257
2022-11-01,14,121072
2022-11-01,16,87438
2022-11-01,17,113260
2022-11-01,21,137396
2022-11-01,22,98916
2022-11-01,24,105928
2022-11-01,31,184115
2022-11-01,32,128385
2022-11-01,51,-99
2022-11-01,61,600760
2022-11-01,62,890398
2022-11-01,71,-99
2022-11-01,72,455656
2022-11-01,81,180972
2022-11-01,89,256164
2022-11-01,91,635406
2022-11-01,99,234899
2022-11-01,101,172166
2022-11-01,102,172688
2022-11-01,103,147384
2022-11-01,104,307351
2022-11-01,105,274202
2022-11-01,106,219423
2022-11-01,107,151001
2022-11-01,108,184087
2022-11-01,109,166262
2022-11-01,110,210241
2022-11-01,120,257683
2022-11-01,131,152138
2022-11-01,139,142714
2022-11-01,141,139007
2022-11-01,142,145122
2022-11-01,143,135775
2022-11-01,149,115521
2022-11-01,151,189272
2022-11-01,152,126423
2022-11-01,161,101765
2022-11-01,162,126990
2022-11-01,170,216992
2022-11-01,181,156499
2022-11-01,182,241439
2022-11-01,191,153025
2022-11-01,192,404243
2022-11-01,201,271103
2022-11-01,202,234044
2022-11-01,203,160604
2022-11-01,204,168654
2022-11-01,210,351985
2022-11-01,221,192122
2022-11-01,222,167139
2022-11-01,231,265700
2022-11-01,239,177074
2022-11-01,241,272065
2022-11-01,242,313253
2022-11-01,243,160293
2022-11-01,251,125735
2022-11-01,252,173744
2022-11-01,259,143674
2022-11-01,261,135860
2022-11-01,262,163221
2022-11-01,263,281931
2022-11-01,264,230530
2022-11-01,265,162395
2022-11-01,266,161129
2022-11-01,267,180317
2022-11-01,268,137360
2022-11-01,271,176400
2022-11-01,272,174567
2022-11-01,273,182498
2022-11-01,274,134082
2022-11-01,275,164782
2022-11-01,279,152065
2022-11-01,281,185131
2022-11-01,282,156959
2022-11-01,291,436015
2022-11-01,292,154680
2022-11-01,293,215677
2022-11-01,301,218348
2022-11-01,302,188754
2022-11-01,303,342765
2022-11-01,309,155886
2022-11-01,310,138566
2022-11-01,321,131827
2022-11-01,322,124449
2022-11-01,323,132498
2022-11-01,324,155691
2022-11-01,329,156371
2022-11-01,331,154372
2022-11-01,332,149828
2022-11-01,351,335916
2022-11-01,352,416802
2022-11-01,353,74862
2022-11-01,360,270522
2022-11-01,370,176175
2022-11-01,381,275879
2022-11-01,382,170116
2022-11-01,390,243647
2022-11-01,410,96768
2022-11-01,421,198817
2022-11-01,422,145687
2022-11-01,429,176184
2022-11-01,431,150373
2022-11-01,432,124542
2022-11-01,433,76756
2022-11-01,439,121879
2022-11-01,451,181572
2022-11-01,452,111575
2022-11-01,453,153169
2022-11-01,454,153507
2022-11-01,461,178538
2022-11-01,462,172131
2022-11-01,463,157230
2022-11-01,464,164309
2022-11-01,465,182688
2022-11-01,466,161021
2022-11-01,469,160594
2022-11-01,471,163661
2022-11-01,472,80178
2022-11-01,473,182806
2022-11-01,474,142447
2022-11-01,475,155138
2022-11-01,476,146481
2022-11-01,477,149510
2022-11-01,478,77932
2022-11-01,479,107836
2022-11-01,491,350229
2022-11-01,492,221004
2022-11-01,493,562107
2022-11-01,501,496822
2022-11-01,502,328785
2022-11-01,511,511792
2022-11-01,512,244071
2022-11-01,521,109639
2022-11-01,522,206359
2022-11-01,523,204194
2022-11-01,524,204341
2022-11-01,530,211191
2022-11-01,551,126783
2022-11-01,552,83507
2022-11-01,561,65692
2022-11-01,562,141694
2022-11-01,581,167995
2022-11-01,591,143338
2022-11-01,592,174356
2022-11-01,601,130000
2022-11-01,602,269732
2022-11-01,611,303178
2022-11-01,612,272770
2022-11-01,613,212154
2022-11-01,614,155306
2022-11-01,619,190000
2022-11-01,620,270380
2022-11-01,631,265060
2022-11-01,639,277435
2022-11-01,641,596932
2022-11-01,642,251803
2022-11-01,643,170196
2022-11-01,649,194688
2022-11-01,651,239730
2022-11-01,652,369855
2022-11-01,653,272190
2022-11-01,661,266796
2022-11-01,662,158371
2022-11-01,663,192520
2022-11-01,681,127500
2022-11-01,682,150859
2022-11-01,691,111416
2022-11-01,692,150929
2022-11-01,702,180764
2022-11-01,711,144645
2022-11-01,712,206543
2022-11-01,721,278261
2022-11-01,722,162386
2022-11-01,731,172100
2022-11-01,732,189695
2022-11-01,741,150843
2022-11-01,742,74856
2022-11-01,749,181425
2022-11-01,750,90862
2022-11-01,771,165481
2022-11-01,772,118779
2022-11-01,773,155482
2022-11-01,774,148874
2022-11-01,780,139094
2022-11-01,791,150000
2022-11-01,801,134186
2022-11-01,811,86667
2022-11-01,812,83768
2022-11-01,813,116282
2022-11-01,821,108974
2022-11-01,822,101724
2022-11-01,823,148607
2022-11-01,829,153977
2022-11-01,851,110030
2022-11-01,852,91330
2022-11-01,853,54985
2022-11-01,854,104453
2022-11-01,855,111440
2022-11-01,861,194347
2022-11-01,862,128804
2022-11-01,863,179367
2022-11-01,864,186453
2022-11-01,869,178841
2022-11-01,870,141783
2022-11-01,880,137115
2022-11-01,900,57349
2022-11-01,910,131435
2022-11-01,920,152077
2022-11-01,931,130148
2022-11-01,939,49744
2022-11-01,941,184036
2022-11-01,942,184880
2022-11-01,949,162807
2022-11-01,951,160028
2022-11-01,952,100100
2022-11-01,960,92783
2022-11-01,999,181315
2022-12-01,11,210000
2022-12-01,12,125979
2022-12-01,13,139842
2022-12-01,14,227598
2022-12-01,16,136924
2022-12-01,17,220020
2022-12-01,21,231084
2022-12-01,22,164615
2022-12-01,24,175604
2022-12-01,31,337135
2022-12-01,32,244455
2022-12-01,51,-99
2022-12-01,61,1000648
2022-12-01,62,1913108
2022-12-01,71,-99
2022-12-01,72,791461
2022-12-01,81,309317
2022-12-01,89,430994
2022-12-01,91,981034
2022-12-01,99,368675
2022-12-01,101,297976
2022-12-01,102,308238
2022-12-01,103,233446
2022-12-01,104,505352
2022-12-01,105,446879
2022-12-01,106,403085
2022-12-01,107,247525
2022-12-01,108,318464
2022-12-01,109,260242
2022-12-01,110,330331
2022-12-01,120,388035
2022-12-01,131,290714
2022-12-01,139,250822
2022-12-01,141,220839
2022-12-01,142,230756
2022-12-01,143,248390
2022-12-01,149,187106
2022-12-01,151,296346
2022-12-01,152,213583
2022-12-01,161,180396
2022-12-01,162,227608
2022-12-01,170,377340
2022-12-01,181,254053
2022-12-01,182,370224
2022-12-01,191,280420
2022-12-01,192,693592
2022-12-01,201,435002
2022-12-01,202,370566
2022-12-01,203,269262
2022-12-01,204,275429
2022-12-01,210,541533
2022-12-01,221,331965
2022-12-01,222,283750
2022-12-01,231,434739
2022-12-01,239,299505
2022-12-01,241,442716
2022-12-01,242,531298
2022-12-01,243,286677
2022-12-01,251,217602
2022-12-01,252,294270
2022-12-01,259,252368
2022-12-01,261,230523
2022-12-01,262,251863
2022-12-01,263,773433
2022-12-01,264,421325
2022-12-01,265,276397
2022-12-01,266,267077
2022-12-01,267,284869
2022-12-01,268,223558
2022-12-01,271,306784
2022-12-01,272,290889
2022-12-01,273,306851
2022-12-01,274,229459
2022-12-01,275,295078
2022-12-01,279,251185
2022-12-01,281,303807
2022-12-01,282,276728
2022-12-01,291,823268
2022-12-01,292,269059
2022-12-01,293,367907
2022-12-01,301,276192
2022-12-01,302,332404
2022-12-01,303,534699
2022-12-01,309,258926
2022-12-01,310,237256
2022-12-01,321,213295
2022-12-01,322,210028
2022-12-01,323,221513
2022-12-01,324,256119
2022-12-01,329,257219
2022-12-01,331,242613
2022-12-01,332,242354
2022-12-01,351,517164
2022-12-01,352,614222
2022-12-01,353,137453
2022-12-01,360,431164
2022-12-01,370,270720
2022-12-01,381,419623
2022-12-01,382,284330
2022-12-01,390,373970
2022-12-01,410,151957
2022-12-01,421,313544
2022-12-01,422,240623
2022-12-01,429,274051
2022-12-01,431,246266
2022-12-01,432,205482
2022-12-01,433,125376
2022-12-01,439,196255
2022-12-01,451,297536
2022-12-01,452,192649
2022-12-01,453,232576
2022-12-01,454,233860
2022-12-01,461,287986
2022-12-01,462,262435
2022-12-01,463,237377
2022-12-01,464,254058
2022-12-01,465,287028
2022-12-01,466,246585
2022-12-01,469,246846
2022-12-01,471,240671
2022-12-01,472,123424
2022-12-01,473,300963
2022-12-01,474,199195
2022-12-01,475,233374
2022-12-01,476,185384
2022-12-01,477,224897
2022-12-01,478,122368
2022-12-01,479,166722
2022-12-01,491,502309
2022-12-01,492,334788
2022-12-01,493,836035
2022-12-01,501,729360
2022-12-01,502,498003
2022-12-01,511,732100
2022-12-01,512,357865
2022-12-01,521,123835
2022-12-01,522,317769
2022-12-01,523,305278
2022-12-01,524,320888
2022-12-01,530,315654
2022-12-01,551,207069
2022-12-01,552,111836
2022-12-01,561,109644
2022-12-01,562,237186
2022-12-01,581,273789
2022-12-01,591,226542
2022-12-01,592,300000
2022-12-01,601,227031
2022-12-01,602,432051
2022-12-01,611,485781
2022-12-01,612,440224
2022-12-01,613,334029
2022-12-01,614,242562
2022-12-01,619,302879
2022-12-01,620,406901
2022-12-01,631,379428
2022-12-01,639,456512
2022-12-01,641,676622
2022-12-01,642,382800
2022-12-01,643,295798
2022-12-01,649,286048
2022-12-01,651,372687
2022-12-01,652,600000
2022-12-01,653,451767
2022-12-01,661,401652
2022-12-01,662,239074
2022-12-01,663,304958
2022-12-01,681,212497
2022-12-01,682,227119
2022-12-01,691,186702
2022-12-01,692,231000
2022-12-01,702,283799
2022-12-01,711,226915
2022-12-01,712,320012
2022-12-01,721,428446
2022-12-01,722,252485
2022-12-01,731,276603
2022-12-01,732,300908
2022-12-01,741,228696
2022-12-01,742,115744
2022-12-01,749,294422
2022-12-01,750,134561
2022-12-01,771,255346
2022-12-01,772,196030
2022-12-01,773,244696
2022-12-01,774,230086
2022-12-01,780,185847
2022-12-01,791,229601
2022-12-01,801,199051
2022-12-01,811,142795
2022-12-01,812,118393
2022-12-01,813,175269
2022-12-01,821,167959
2022-12-01,822,156247
2022-12-01,823,230847
2022-12-01,829,229758
2022-12-01,851,171364
2022-12-01,852,143684
2022-12-01,853,77520
2022-12-01,854,161375
2022-12-01,855,173830
2022-12-01,861,324294
2022-12-01,862,210781
2022-12-01,863,303632
2022-12-01,864,317959
2022-12-01,869,300280
2022-12-01,870,245840
2022-12-01,880,208881
2022-12-01,900,116094
2022-12-01,910,203566
2022-12-01,920,254207
2022-12-01,931,204123
2022-12-01,939,93574
2022-12-01,941,305580
2022-12-01,942,294763
2022-12-01,949,262353
2022-12-01,951,242293
2022-12-01,952,157924
2022-12-01,960,145970
2022-12-01,999,256981
2023-01-01,11,127229
2023-01-01,12,91297
2023-01-01,13,151338
2023-01-01,14,143186
2023-01-01,16,104084
2023-01-01,17,128656
2023-01-01,21,154673
2023-01-01,22,105483
2023-01-01,24,115863
2023-01-01,31,273712
2023-01-01,32,144482
2023-01-01,51,-99
2023-01-01,61,717178
2023-01-01,62,1356587
2023-01-01,71,-99
2023-01-01,72,632518
2023-01-01,81,215359
2023-01-01,89,299535
2023-01-01,91,709099
2023-01-01,99,270157
2023-01-01,101,211988
2023-01-01,102,219331
2023-01-01,103,146828
2023-01-01,104,453387
2023-01-01,105,327711
2023-01-01,106,273218
2023-01-01,107,167405
2023-01-01,108,223466
2023-01-01,109,200645
2023-01-01,110,246298
2023-01-01,120,276504
2023-01-01,131,173955
2023-01-01,139,162172
2023-01-01,141,149536
2023-01-01,142,118266
2023-01-01,143,151036
2023-01-01,149,142952
2023-01-01,151,194893
2023-01-01,152,124056
2023-01-01,161,112082
2023-01-01,162,148665
2023-01-01,170,261273
2023-01-01,181,177111
2023-01-01,182,262179
2023-01-01,191,166454
2023-01-01,192,489049
2023-01-01,201,349595
2023-01-01,202,274125
2023-01-01,203,164530
2023-01-01,204,185858
2023-01-01,210,410865
2023-01-01,221,226928
2023-01-01,222,191969
2023-01-01,231,325641
2023-01-01,239,204295
2023-01-01,241,328387
2023-01-01,242,385873
2023-01-01,243,190066
2023-01-01,251,146302
2023-01-01,252,228036
2023-01-01,259,169097
2023-01-01,261,152638
2023-01-01,262,176632
2023-01-01,263,192232
2023-01-01,264,306530
2023-01-01,265,193976
2023-01-01,266,185037
2023-01-01,267,213984
2023-01-01,268,137091
2023-01-01,271,214154
2023-01-01,272,193070
2023-01-01,273,227157
2023-01-01,274,150681
2023-01-01,275,195426
2023-01-01,279,176266
2023-01-01,281,216564
2023-01-01,282,183347
2023-01-01,291,579143
2023-01-01,292,184578
2023-01-01,293,248076
2023-01-01,301,249559
2023-01-01,302,221307
2023-01-01,303,407210
2023-01-01,309,183421
2023-01-01,310,158179
2023-01-01,321,145813
2023-01-01,322,174791
2023-01-01,323,148851
2023-01-01,324,185312
2023-01-01,329,177852
2023-01-01,331,172500
2023-01-01,332,175872
2023-01-01,351,428441
2023-01-01,352,495055
2023-01-01,353,119962
2023-01-01,360,339998
2023-01-01,370,185165
2023-01-01,381,288108
2023-01-01,382,200000
2023-01-01,390,271676
2023-01-01,410,103603
2023-01-01,421,215953
2023-01-01,422,172053
2023-01-01,429,193586
2023-01-01,431,170865
2023-01-01,432,144500
2023-01-01,433,85941
2023-01-01,439,136833
2023-01-01,451,228818
2023-01-01,452,132676
2023-01-01,453,157654
2023-01-01,454,163023
2023-01-01,461,201090
2023-01-01,462,189001
2023-01-01,463,161560
2023-01-01,464,174358
2023-01-01,465,202000
2023-01-01,466,168675
2023-01-01,469,166648
2023-01-01,471,163583
2023-01-01,472,86628
2023-01-01,473,203235
2023-01-01,474,147729
2023-01-01,475,158120
2023-01-01,476,137142
2023-01-01,477,153437
2023-01-01,478,81254
2023-01-01,479,120619
2023-01-01,491,392332
2023-01-01,492,236437
2023-01-01,493,882465
2023-01-01,501,587440
2023-01-01,502,365167
2023-01-01,511,583717
2023-01-01,512,268220
2023-01-01,521,116660
2023-01-01,522,229838
2023-01-01,523,216934
2023-01-01,524,237907
2023-01-01,530,249627
2023-01-01,551,150591
2023-01-01,552,87275
2023-01-01,561,80399
2023-01-01,562,173634
2023-01-01,581,197287
2023-01-01,591,153989
2023-01-01,592,201680
2023-01-01,601,153225
2023-01-01,602,328401
2023-01-01,611,430806
2023-01-01,612,425841
2023-01-01,613,243655
2023-01-01,614,163912
2023-01-01,619,210425
2023-01-01,620,303750
2023-01-01,631,272466
2023-01-01,639,324795
2023-01-01,641,527543
2023-01-01,642,272542
2023-01-01,643,184246
2023-01-01,649,205197
2023-01-01,651,273228
2023-01-01,652,435755
2023-01-01,653,306684
2023-01-01,661,327222
2023-01-01,662,162939
2023-01-01,663,204000
2023-01-01,681,144669
2023-01-01,682,154199
2023-01-01,691,125138
2023-01-01,692,157710
2023-01-01,702,202149
2023-01-01,711,157454
2023-01-01,712,234270
2023-01-01,721,325282
2023-01-01,722,176639
2023-01-01,731,200373
2023-01-01,732,224167
2023-01-01,741,158356
2023-01-01,742,76504
2023-01-01,749,213732
2023-01-01,750,95000
2023-01-01,771,179637
2023-01-01,772,139929
2023-01-01,773,167206
2023-01-01,774,152374
2023-01-01,780,151800
2023-01-01,791,160434
2023-01-01,801,169725
2023-01-01,811,87975
2023-01-01,812,94737
2023-01-01,813,131863
2023-01-01,821,120962
2023-01-01,822,107154
2023-01-01,823,158937
2023-01-01,829,164725
2023-01-01,851,128770
2023-01-01,852,108959
2023-01-01,853,57324
2023-01-01,854,122876
2023-01-01,855,119617
2023-01-01,861,218256
2023-01-01,862,145711
2023-01-01,863,201725
2023-01-01,864,213142
2023-01-01,869,203405
2023-01-01,870,156332
2023-01-01,880,155158
2023-01-01,900,95323
2023-01-01,910,160558
2023-01-01,920,172396
2023-01-01,931,149242
2023-01-01,939,73386
2023-01-01,941,218597
2023-01-01,942,213538
2023-01-01,949,185950
2023-01-01,951,165850
2023-01-01,952,111311
2023-01-01,960,103679
2023-01-01,999,201756
2023-02-01,11,129976
2023-02-01,12,107381
2023-02-01,13,147037
2023-02-01,14,142181
2023-02-01,16,101253
2023-02-01,17,130984
2023-02-01,21,168494
2023-02-01,22,118004
2023-02-01,24,126457
2023-02-01,31,215028
2023-02-01,32,163490
2023-02-01,51,-99
2023-02-01,61,849511
2023-02-01,62,1043465
2023-02-01,71,-99
2023-02-01,72,585879
2023-02-01,81,220488
2023-02-01,89,315878
2023-02-01,91,750029
2023-02-01,99,292196
2023-02-01,101,196694
2023-02-01,102,203623
2023-02-01,103,167483
2023-02-01,104,468021
2023-02-01,105,316633
2023-02-01,106,268143
2023-02-01,107,172735
2023-02-01,108,220101
2023-02-01,109,182683
2023-02-01,110,236445
2023-02-01,120,265906
2023-02-01,131,182412
2023-02-01,139,169278
2023-02-01,141,156525
2023-02-01,142,153750
2023-02-01,143,155430
2023-02-01,149,131443
2023-02-01,151,191631
2023-02-01,152,144755
2023-02-01,161,115875
2023-02-01,162,141239
2023-02-01,170,241202
2023-02-01,181,178835
2023-02-01,182,272586
2023-02-01,191,192651
2023-02-01,192,464953
2023-02-01,201,347051
2023-02-01,202,264727
2023-02-01,203,195375
2023-02-01,204,200000
2023-02-01,210,391185
2023-02-01,221,223147
2023-02-01,222,198675
2023-02-01,231,309555
2023-02-01,239,202827
2023-02-01,241,329858
2023-02-01,242,344610
2023-02-01,243,180050
2023-02-01,251,142922
2023-02-01,252,211491
2023-02-01,259,160857
2023-02-01,261,159174
2023-02-01,262,189819
2023-02-01,263,281484
2023-02-01,264,253126
2023-02-01,265,189536
2023-02-01,266,187280
2023-02-01,267,215690
2023-02-01,268,148438
2023-02-01,271,200591
2023-02-01,272,206932
2023-02-01,273,214387
2023-02-01,274,147615
2023-02-01,275,192955
2023-02-01,279,181547
2023-02-01,281,207412
2023-02-01,282,174097
2023-02-01,291,659534
2023-02-01,292,171942
2023-02-01,293,247592
2023-02-01,301,252916
2023-02-01,302,207721
2023-02-01,303,409245
2023-02-01,309,188208
2023-02-01,310,154454
2023-02-01,321,148445
2023-02-01,322,126398
2023-02-01,323,150724
2023-02-01,324,173607
2023-02-01,329,180439
2023-02-01,331,181538
2023-02-01,332,173942
2023-02-01,351,412024
2023-02-01,352,441682
2023-02-01,353,128198
2023-02-01,360,319784
2023-02-01,370,203400
2023-02-01,381,324110
2023-02-01,382,201635
2023-02-01,390,288050
2023-02-01,410,110215
2023-02-01,421,230776
2023-02-01,422,175761
2023-02-01,429,197888
2023-02-01,431,177832
2023-02-01,432,144547
2023-02-01,433,87408
2023-02-01,439,137431
2023-02-01,451,233541
2023-02-01,452,135272
2023-02-01,453,176651
2023-02-01,454,180742
2023-02-01,461,210847
2023-02-01,462,201908
2023-02-01,463,182698
2023-02-01,464,190298
2023-02-01,465,217000
2023-02-01,466,185801
2023-02-01,469,185467
2023-02-01,471,187433
2023-02-01,472,94821
2023-02-01,473,228582
2023-02-01,474,162562
2023-02-01,475,177832
2023-02-01,476,152278
2023-02-01,477,170176
2023-02-01,478,91873
2023-02-01,479,128945
2023-02-01,491,389857
2023-02-01,492,269217
2023-02-01,493,658002
2023-02-01,501,601428
2023-02-01,502,365394
2023-02-01,511,548468
2023-02-01,512,332307
2023-02-01,521,111497
2023-02-01,522,250763
2023-02-01,523,242407
2023-02-01,524,253053
2023-02-01,530,257360
2023-02-01,551,157449
2023-02-01,552,95969
2023-02-01,561,82584
2023-02-01,562,173757
2023-02-01,581,193214
2023-02-01,591,162559
2023-02-01,592,197701
2023-02-01,601,153061
2023-02-01,602,307213
2023-02-01,611,374741
2023-02-01,612,325747
2023-02-01,613,257590
2023-02-01,614,179642
2023-02-01,619,218753
2023-02-01,620,317253
2023-02-01,631,277693
2023-02-01,639,331494
2023-02-01,641,526238
2023-02-01,642,293384
2023-02-01,643,196163
2023-02-01,649,229732
2023-02-01,651,273072
2023-02-01,652,441641
2023-02-01,653,326189
2023-02-01,661,320471
2023-02-01,662,182330
2023-02-01,663,222069
2023-02-01,681,147758
2023-02-01,682,170754
2023-02-01,691,131507
2023-02-01,692,174674
2023-02-01,702,213115
2023-02-01,711,169520
2023-02-01,712,253520
2023-02-01,721,330000
2023-02-01,722,180013
2023-02-01,731,201804
2023-02-01,732,216429
2023-02-01,741,172568
2023-02-01,742,86743
2023-02-01,749,221205
2023-02-01,750,104045
2023-02-01,771,191781
2023-02-01,772,135852
2023-02-01,773,184031
2023-02-01,774,170011
2023-02-01,780,162590
2023-02-01,791,168521
2023-02-01,801,170019
2023-02-01,811,97190
2023-02-01,812,103525
2023-02-01,813,142541
2023-02-01,821,130000
2023-02-01,822,120075
2023-02-01,823,141354
2023-02-01,829,179698
2023-02-01,851,130352
2023-02-01,852,112107
2023-02-01,853,58680
2023-02-01,854,127580
2023-02-01,855,132028
2023-02-01,861,225440
2023-02-01,862,148096
2023-02-01,863,206189
2023-02-01,864,217829
2023-02-01,869,206670
2023-02-01,870,164009
2023-02-01,880,158174
2023-02-01,900,59786
2023-02-01,910,157468
2023-02-01,920,185539
2023-02-01,931,150265
2023-02-01,939,80467
2023-02-01,941,216249
2023-02-01,942,224042
2023-02-01,949,191688
2023-02-01,951,181847
2023-02-01,952,114095
2023-02-01,960,107592
2023-02-01,999,212467
2023-03-01,11,138006
2023-03-01,12,119961
2023-03-01,13,195975
2023-03-01,14,151531
2023-03-01,16,104444
2023-03-01,17,129677
2023-03-01,21,172681
2023-03-01,22,119650
2023-03-01,24,126952
2023-03-01,31,250000
2023-03-01,32,158844
2023-03-01,51,-99
2023-03-01,61,1049211
2023-03-01,62,1233966
2023-03-01,71,-99
2023-03-01,72,656715
2023-03-01,81,233034
2023-03-01,89,337232
2023-03-01,91,757059
2023-03-01,99,295533
2023-03-01,101,219249
2023-03-01,102,241739
2023-03-01,103,188104
2023-03-01,104,485000
2023-03-01,105,361906
2023-03-01,106,282366
2023-03-01,107,188736
2023-03-01,108,240367
2023-03-01,109,206758
2023-03-01,110,274279
2023-03-01,120,321845
2023-03-01,131,204964
2023-03-01,139,188167
2023-03-01,141,165825
2023-03-01,142,175000
2023-03-01,143,178913
2023-03-01,149,158605
2023-03-01,151,209409
2023-03-01,152,162503
2023-03-01,161,128624
2023-03-01,162,164808
2023-03-01,170,261071
2023-03-01,181,193563
2023-03-01,182,258677
2023-03-01,191,205325
2023-03-01,192,492140
2023-03-01,201,377121
2023-03-01,202,299723
2023-03-01,203,200574
2023-03-01,204,229946
2023-03-01,210,396986
2023-03-01,221,244331
2023-03-01,222,221838
2023-03-01,231,316418
2023-03-01,239,220591
2023-03-01,241,363034
2023-03-01,242,394625
2023-03-01,243,206539
2023-03-01,251,158874
2023-03-01,252,238240
2023-03-01,259,184860
2023-03-01,261,178278
2023-03-01,262,202878
2023-03-01,263,343613
2023-03-01,264,287507
2023-03-01,265,210489
2023-03-01,266,201003
2023-03-01,267,221095
2023-03-01,268,169572
2023-03-01,271,222224
2023-03-01,272,217324
2023-03-01,273,243354
2023-03-01,274,167894
2023-03-01,275,210582
2023-03-01,279,196100
2023-03-01,281,230554
2023-03-01,282,200000
2023-03-01,291,494515
2023-03-01,292,194762
2023-03-01,293,269804
2023-03-01,301,278426
2023-03-01,302,241941
2023-03-01,303,419277
2023-03-01,309,207342
2023-03-01,310,180162
2023-03-01,321,158016
2023-03-01,322,149865
2023-03-01,323,167443
2023-03-01,324,193035
2023-03-01,329,199940
2023-03-01,331,197548
2023-03-01,332,194649
2023-03-01,351,514988
2023-03-01,352,571817
2023-03-01,353,131155
2023-03-01,360,353667
2023-03-01,370,216349
2023-03-01,381,353984
2023-03-01,382,222221
2023-03-01,390,320036
2023-03-01,410,120908
2023-03-01,421,251477
2023-03-01,422,196984
2023-03-01,429,216830
2023-03-01,431,186641
2023-03-01,432,157549
2023-03-01,433,98310
2023-03-01,439,152578
2023-03-01,451,228665
2023-03-01,452,146125
2023-03-01,453,191929
2023-03-01,454,192100
2023-03-01,461,225049
2023-03-01,462,216696
2023-03-01,463,199967
2023-03-01,464,204992
2023-03-01,465,232470
2023-03-01,466,203716
2023-03-01,469,201599
2023-03-01,471,207480
2023-03-01,472,102736
2023-03-01,473,242951
2023-03-01,474,180000
2023-03-01,475,194558
2023-03-01,476,175684
2023-03-01,477,183923
2023-03-01,478,97844
2023-03-01,479,140960
2023-03-01,491,433938
2023-03-01,492,287360
2023-03-01,493,652915
2023-03-01,501,642802
2023-03-01,502,423835
2023-03-01,511,578097
2023-03-01,512,323113
2023-03-01,521,117559
2023-03-01,522,259030
2023-03-01,523,261250
2023-03-01,524,275649
2023-03-01,530,270102
2023-03-01,551,170451
2023-03-01,552,106127
2023-03-01,561,90668
2023-03-01,562,199908
2023-03-01,581,210312
2023-03-01,591,170541
2023-03-01,592,240733
2023-03-01,601,160343
2023-03-01,602,351333
2023-03-01,611,475955
2023-03-01,612,453277
2023-03-01,613,278050
2023-03-01,614,193520
2023-03-01,619,246274
2023-03-01,620,342000
2023-03-01,631,318346
2023-03-01,639,363654
2023-03-01,641,588164
2023-03-01,642,311637
2023-03-01,643,199097
2023-03-01,649,235164
2023-03-01,651,289992
2023-03-01,652,490146
2023-03-01,653,465611
2023-03-01,661,345197
2023-03-01,662,200000
2023-03-01,663,231490
2023-03-01,681,155741
2023-03-01,682,186651
2023-03-01,691,143906
2023-03-01,692,188722
2023-03-01,702,233523
2023-03-01,711,185414
2023-03-01,712,275393
2023-03-01,721,363660
2023-03-01,722,193574
2023-03-01,731,231002
2023-03-01,732,256075
2023-03-01,741,185547
2023-03-01,742,93371
2023-03-01,749,230772
2023-03-01,750,113844
2023-03-01,771,203983
2023-03-01,772,160451
2023-03-01,773,200000
2023-03-01,774,184753
2023-03-01,780,172666
2023-03-01,791,189012
2023-03-01,801,200662
2023-03-01,811,101920
2023-03-01,812,109801
2023-03-01,813,151661
2023-03-01,821,138573
2023-03-01,822,134437
